data;id_compra;loja;vendedor;produto;cliente_nome;cliente_genero;forma_pagamento
2025-08-13 14:37:48.192330;213;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Willie Exler;feminino;cartão de crédito
2025-08-13 18:09:55.402021;214;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Vicky Breit;feminino;dinheiro
2025-08-13 19:19:52.812938;215;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;John Jordan;masculino;cartão de crédito
2025-08-13 21:14:49.063331;216;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Diane Eubanks;feminino;boleto
2025-08-13 23:35:52.583612;217;São Paulo;Lucas Pereira;Smartwatch Garmin;Melvin Spalding;masculino;boleto
2025-08-14 17:59:49.366540;218;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Lindsay Gill;feminino;dinheiro
2025-08-14 17:59:51.731311;219;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Timothy Gallipeau;masculino;pix
2025-08-14 18:23:51.491423;220;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Maxine Borders;feminino;dinheiro
2025-08-14 19:26:47.674228;221;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Raymond Mcgee;masculino;cartão de crédito
2025-08-14 22:32:51.558217;222;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Arthur Adamson;masculino;boleto
2025-08-15 01:26:53.112638;223;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Stephanie Kellerman;feminino;boleto
2025-08-15 15:54:49.824788;224;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;William Scurry;masculino;dinheiro
2025-08-15 19:35:52.511515;225;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Amanda Harper;feminino;pix
2025-08-15 20:39:52.725811;226;Florianópolis;Gabriela Santos;Smartwatch Garmin;Tamara Green;feminino;boleto
2025-08-15 20:58:53.193584;227;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Hassan Allen;masculino;boleto
2025-08-15 23:34:51.167149;228;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;William Crowell;masculino;boleto
2025-08-16 01:19:54.808085;229;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Jenell Bradshaw;feminino;pix
2025-08-16 15:04:53.572726;230;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Terry Kenworthy;masculino;boleto
2025-08-16 15:14:48.312263;231;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Glen Edwards;masculino;pix
2025-08-17 01:08:53.386666;232;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;David Gibbons;masculino;boleto
2025-08-17 15:32:48.979324;233;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Danielle Sullivan;feminino;pix
2025-08-17 16:28:50.639029;234;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Emily Marine;feminino;dinheiro
2025-08-17 18:23:53.468084;235;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Herman Peters;masculino;cartão de crédito
2025-08-17 20:55:48.318486;236;São Paulo;Lucas Pereira;Smartwatch Garmin;Amanda Jones;feminino;cartão de crédito
2025-08-17 21:46:53.471259;237;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Sally Barrett;feminino;cartão de crédito
2025-08-18 16:46:53.753771;238;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Sarah Finger;feminino;pix
2025-08-18 20:15:52.193410;239;Florianópolis;Tiago Lima;Smartwatch Garmin;Lindsay Lin;feminino;pix
2025-08-18 22:12:55.204350;240;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Natalie Jarvis;feminino;pix
2025-08-18 23:44:54.363472;241;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Duane Hargis;masculino;boleto
2025-08-19 00:34:53.115869;242;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;David Vasquez;masculino;boleto
2025-08-19 15:37:54.475497;243;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Joshua Zenger;masculino;cartão de crédito
2025-08-19 15:50:51.436851;244;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Fallon King;feminino;cartão de crédito
2025-08-19 19:44:49.860256;245;Florianópolis;Gabriela Santos;Smartwatch Garmin;Juanita Brown;feminino;pix
2025-08-19 20:40:48.083680;246;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Gregorio Maier;masculino;dinheiro
2025-08-20 00:26:51.813639;247;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Faustina Clary;feminino;boleto
2025-08-20 00:51:50.984883;248;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Amanda Weathersby;feminino;boleto
2025-08-20 00:51:52.473612;249;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Donna Harrison;feminino;boleto
2025-08-20 16:14:52.766209;250;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Dorothy Webb;feminino;cartão de crédito
2025-08-20 17:19:54.340468;251;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Sarah Prather;feminino;pix
2025-08-20 18:32:54.805598;252;Belo Horizonte;Fernanda Costa;Notebook Dell Inspiron;Juanita Gaylord;feminino;pix
2025-08-20 19:04:52.954218;253;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Robert Nkomo;masculino;dinheiro
2025-08-20 23:23:50.952167;254;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Marie Trusty;feminino;boleto
2025-08-21 00:12:54.300059;255;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Sharon Chan;feminino;cartão de crédito
2025-08-21 01:08:51.716315;256;Florianópolis;Gabriela Santos;Notebook Dell Inspiron;Anita Jackson;feminino;pix
2025-08-21 16:47:49.644156;257;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Stephen Dailey;masculino;cartão de crédito
2025-08-21 17:09:48.291752;258;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Matthew Kessler;masculino;dinheiro
2025-08-21 17:31:54.268849;259;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Daniel Ledin;masculino;pix
2025-08-21 19:32:53.470701;260;São Paulo;Ana Oliveira;Smartwatch Garmin;Katherine Miller;feminino;pix
2025-08-21 20:30:52.847261;261;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Luz Tellez;feminino;dinheiro
2025-08-21 21:08:54.216044;262;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Margaret Vanderpool;feminino;pix
2025-08-22 19:15:54.567513;263;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Carl Pemberton;masculino;cartão de crédito
2025-08-22 19:16:49.668082;264;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Marvin Mayo;masculino;cartão de crédito
2025-08-23 18:36:54.066006;265;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Patricia Mosley;feminino;cartão de crédito
2025-08-23 19:50:51.932360;266;São Paulo;Ana Oliveira;Smartwatch Garmin;Marshall Sullivan;masculino;boleto
2025-08-23 21:21:50.070480;267;Florianópolis;Tiago Lima;Smartwatch Garmin;Cristina Hulbert;feminino;dinheiro
2025-08-23 22:14:47.966306;268;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Raymond Bergeron;masculino;boleto
2025-08-24 14:30:47.827664;269;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Tyrone Portz;masculino;cartão de crédito
2025-08-24 15:37:48.980140;270;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Ricardo Hines;masculino;dinheiro
2025-08-24 15:55:49.711374;271;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Dolores Fowler;feminino;cartão de crédito
2025-08-24 19:13:48.181294;272;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Tina Ellison;feminino;pix
2025-08-24 21:41:47.785951;273;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Martin Henderson;masculino;boleto
2025-08-25 14:47:47.620771;274;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Virginia Nottage;feminino;cartão de crédito
2025-08-25 17:06:52.262457;275;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;Gregory Sparks;masculino;dinheiro
2025-08-25 21:26:50.786099;276;Belo Horizonte;Carlos Silva;Smartphone Samsung Galaxy;Marvin Hansen;masculino;pix
2025-08-26 20:18:53.022030;277;São Paulo;Lucas Pereira;Tablet Apple Ipad;Bryan Quick;masculino;pix
2025-08-26 20:48:52.900898;278;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Kim Goins;feminino;dinheiro
2025-08-26 21:25:51.388147;279;São Paulo;Ana Oliveira;Tablet Apple Ipad;Tina Thomas;feminino;boleto
2025-08-26 22:37:54.641145;280;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Jeanne Bridgers;feminino;dinheiro
2025-08-26 23:18:50.335863;281;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Jeffrey Lopez;masculino;cartão de crédito
2025-08-27 15:19:49.548513;282;São Paulo;Ana Oliveira;Smartwatch Garmin;Eugene Campbell;masculino;cartão de crédito
2025-08-27 18:35:53.628735;283;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Lauren Perry;feminino;dinheiro
2025-08-27 18:44:49.774734;284;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Leo Spaulding;masculino;pix
2025-08-28 00:58:55.126668;285;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Laura Butler;feminino;cartão de crédito
2025-08-28 14:35:51.287404;286;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Elizabeth Kunst;feminino;cartão de crédito
2025-08-29 01:13:54.542560;287;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Michael Myers;masculino;boleto
2025-08-29 18:15:48.722139;288;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Toni Lennon;feminino;cartão de crédito
2025-08-29 18:22:50.199612;289;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Betty Posner;feminino;boleto
2025-08-29 18:36:49.829060;290;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Gloria Case;feminino;cartão de crédito
2025-08-29 20:10:50.108672;291;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;William Chatten;masculino;dinheiro
2025-08-29 20:25:54.731986;292;São Paulo;Lucas Pereira;Smartwatch Garmin;Norman Mattox;masculino;cartão de crédito
2025-08-29 22:18:54.638474;293;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Michael Owens;masculino;boleto
2025-08-29 22:31:54.400174;294;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Michael Feldman;masculino;dinheiro
2025-08-29 22:38:49.271673;295;Belo Horizonte;Fernanda Costa;Tablet Apple Ipad;James Reed;masculino;pix
2025-08-30 20:03:53.093314;296;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Frances Conover;feminino;cartão de crédito
2025-08-30 22:26:55.307454;297;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Richard Jason;masculino;dinheiro
2025-08-30 23:00:48.013053;298;Rio de Janeiro;Pedro Souza;Notebook Dell Inspiron;Tamara Thode;feminino;cartão de crédito
2025-08-30 23:47:55.234871;299;Belo Horizonte;Fernanda Costa;Smartwatch Garmin;Raymond Trice;masculino;dinheiro
2025-08-31 00:51:51.729187;300;Florianópolis;Tiago Lima;Smartwatch Garmin;Phyllis Callender;feminino;boleto
2025-08-31 15:00:50.653047;301;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Wanda Rios;feminino;cartão de crédito
2025-08-31 16:59:48.540837;302;Florianópolis;Tiago Lima;Smartwatch Garmin;Paul Maurer;masculino;boleto
2025-08-31 19:26:48.356988;303;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Steven Pilkenton;masculino;dinheiro
2025-08-31 20:13:48.989063;304;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Carolyn Vail;feminino;boleto
2025-08-31 21:33:54.110057;305;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;James Hale;masculino;pix
2025-08-31 21:50:52.524402;306;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Melvin Melton;masculino;boleto
2025-08-31 22:36:51.238985;307;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Frank Turner;masculino;dinheiro
2025-09-01 00:36:48.610960;308;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Jessica Huey;feminino;dinheiro
2025-09-01 00:51:48.897065;309;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Alvina Mcclure;feminino;pix
2025-09-01 15:42:48.982068;310;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Virginia Gimbel;feminino;pix
2025-09-01 23:35:52.995970;311;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Tabatha Caldwell;feminino;pix
2025-09-02 14:32:54.832427;312;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;Jane Collins;feminino;dinheiro
2025-09-02 17:09:52.793431;313;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Maria Moir;feminino;dinheiro
2025-09-02 20:17:52.434758;314;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Jennifer Pilkenton;feminino;boleto
2025-09-02 22:55:50.775339;315;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Kristen Hedlund;feminino;boleto
2025-09-02 23:19:52.420178;316;São Paulo;Ana Oliveira;Smartwatch Garmin;Jill Chancey;feminino;dinheiro
2025-09-03 00:54:50.272242;317;Florianópolis;Tiago Lima;Tablet Apple Ipad;Patricia Lopez;feminino;pix
2025-09-03 01:04:53.933056;318;Florianópolis;Gabriela Santos;Smartwatch Garmin;Mitchell Gallegas;masculino;pix
2025-09-03 14:26:51.642615;319;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Raymond Slenker;masculino;dinheiro
2025-09-03 16:35:48.724330;320;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Osvaldo Warren;masculino;dinheiro
2025-09-03 18:35:52.886929;321;Florianópolis;Gabriela Santos;Smartwatch Garmin;Leeanna Lykes;feminino;pix
2025-09-03 18:45:48.212677;322;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Jeremy Edmondson;masculino;pix
2025-09-03 19:00:51.206655;323;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Christopher Delvalle;masculino;boleto
2025-09-03 20:33:51.973982;324;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Maggie Alexander;feminino;dinheiro
2025-09-03 20:59:52.996601;325;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Jason Meraz;masculino;cartão de crédito
2025-09-04 01:26:48.012061;326;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Karen Tucker;feminino;cartão de crédito
2025-09-05 16:55:50.907429;327;Porto Alegre;Roberto Ferreira;Tablet Apple Ipad;Richard Wingard;masculino;boleto
2025-09-05 17:24:48.048453;328;Porto Alegre;Mariana Gomes;Tablet Apple Ipad;Yolanda Christensen;feminino;cartão de crédito
2025-09-05 18:31:52.582224;329;Porto Alegre;Mariana Gomes;Notebook Dell Inspiron;Carrie Sikes;feminino;dinheiro
2025-09-05 18:44:48.886633;330;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Leonard Bartkowiak;masculino;cartão de crédito
2025-09-05 22:21:50.069977;331;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Ronald Ashley;masculino;cartão de crédito
2025-09-05 22:43:48.561994;332;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Manuel Wilson;masculino;dinheiro
2025-09-06 00:06:52.273294;333;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Sara Skelton;feminino;boleto
2025-09-06 15:44:55.238536;334;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Alexander Lawton;masculino;pix
2025-09-06 16:38:48.060627;335;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Carol Wicker;feminino;boleto
2025-09-06 17:52:48.616629;336;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Steve Young;masculino;pix
2025-09-06 19:26:49.135831;337;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Walter Wolfgram;masculino;cartão de crédito
2025-09-06 21:17:49.833083;338;Porto Alegre;Mariana Gomes;Smartwatch Garmin;Billy Cambron;masculino;cartão de crédito
2025-09-06 21:34:54.426515;339;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Kerri Wood;feminino;dinheiro
2025-09-06 21:45:50.925720;340;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Lazaro Nelson;masculino;cartão de crédito
2025-09-06 23:11:52.228262;341;Belo Horizonte;Carlos Silva;Fone de Ouvido Sony;Keith Andrade;masculino;pix
2025-09-07 00:52:52.541835;342;São Paulo;Ana Oliveira;Tablet Apple Ipad;Clarissa Anderson;feminino;pix
2025-09-07 19:54:52.452346;343;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Marie Reph;feminino;dinheiro
2025-09-07 21:16:47.967692;344;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Matthew Rezak;masculino;cartão de crédito
2025-09-07 22:41:49.685287;345;São Paulo;Ana Oliveira;Notebook Dell Inspiron;Daniel Crawford;masculino;pix
2025-09-08 00:28:54.836342;346;Florianópolis;Gabriela Santos;Fone de Ouvido Sony;Mamie Moss;feminino;dinheiro
2025-09-08 00:48:51.809929;347;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Charlotte Miles;feminino;cartão de crédito
2025-09-08 17:34:53.548984;348;Belo Horizonte;Carlos Silva;Smartwatch Garmin;Annette Quinnie;feminino;cartão de crédito
2025-09-08 18:45:52.813506;349;São Paulo;Ana Oliveira;Smartphone Samsung Galaxy;Marc Pilla;masculino;dinheiro
2025-09-08 23:03:54.853434;350;Porto Alegre;Mariana Gomes;Smartwatch Garmin;George Kaupp;masculino;boleto
2025-09-09 14:42:54.043006;351;Belo Horizonte;Carlos Silva;Tablet Apple Ipad;Edmundo Jordan;masculino;pix
2025-09-09 17:15:51.136806;352;São Paulo;Ana Oliveira;Tablet Apple Ipad;Neil Sullivan;masculino;pix
2025-09-09 17:45:51.438271;353;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Julia Norton;feminino;boleto
2025-09-09 22:16:51.578644;354;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Caroline Simpson;feminino;dinheiro
2025-09-10 16:02:55.411182;355;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Fay Boerger;feminino;dinheiro
2025-09-10 16:06:49.040398;356;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Don Zorns;masculino;boleto
2025-09-10 19:51:53.325932;357;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Charles Studdard;masculino;pix
2025-09-10 22:40:52.543103;358;São Paulo;Lucas Pereira;Smartphone Samsung Galaxy;Anthony Esqueda;masculino;boleto
2025-09-11 01:22:49.916002;359;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Felipe Lee;masculino;boleto
2025-09-11 14:34:49.141583;360;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Antonia Kennedy;feminino;dinheiro
2025-09-11 14:57:52.449351;361;Rio de Janeiro;Pedro Souza;Smartwatch Garmin;Stephanie Millan;feminino;boleto
2025-09-11 19:02:48.665996;362;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Jasmine Galvan;feminino;pix
2025-09-11 20:03:50.638517;363;Rio de Janeiro;Juliana Almeida;Fone de Ouvido Sony;Dorothy King;feminino;dinheiro
2025-09-11 23:18:48.183315;364;Florianópolis;Gabriela Santos;Smartphone Samsung Galaxy;Shay Cornelius;feminino;pix
2025-09-12 17:20:52.725629;365;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Paul Smith;masculino;cartão de crédito
2025-09-12 17:24:53.907838;366;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Virginia Bonawitz;feminino;boleto
2025-09-12 19:29:54.607308;367;São Paulo;Ana Oliveira;Fone de Ouvido Sony;Sandy Anderson;masculino;cartão de crédito
2025-09-12 19:42:51.301082;368;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Dewey Martin;masculino;cartão de crédito
2025-09-12 20:52:51.200630;369;Florianópolis;Tiago Lima;Smartwatch Garmin;Cynthia Ellis;feminino;pix
2025-09-12 21:31:52.850734;370;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;David Gonzalez;masculino;cartão de crédito
2025-09-13 14:28:53.566352;371;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Robert Hall;masculino;pix
2025-09-13 15:24:51.812481;372;Porto Alegre;Roberto Ferreira;Smartphone Samsung Galaxy;Steven Baggett;masculino;boleto
2025-09-13 17:12:47.858235;373;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;James Gallardo;masculino;boleto
2025-09-13 18:17:50.204323;374;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Nellie Morton;feminino;cartão de crédito
2025-09-13 19:06:48.317758;375;Porto Alegre;Roberto Ferreira;Notebook Dell Inspiron;John Jacobson;masculino;cartão de crédito
2025-09-14 14:41:47.841617;376;Belo Horizonte;Fernanda Costa;Fone de Ouvido Sony;Susan Tram;feminino;pix
2025-09-14 15:44:54.028992;377;Rio de Janeiro;Pedro Souza;Smartphone Samsung Galaxy;Billy Heminger;masculino;pix
2025-09-14 17:20:55.024824;378;Florianópolis;Tiago Lima;Fone de Ouvido Sony;Patricia Mitchell;feminino;cartão de crédito
2025-09-14 17:29:52.734737;379;Belo Horizonte;Fernanda Costa;Smartphone Samsung Galaxy;Charles Lindeland;masculino;dinheiro
2025-09-14 19:10:48.625337;380;Rio de Janeiro;Juliana Almeida;Tablet Apple Ipad;Charles Gray;masculino;dinheiro
2025-09-14 23:04:50.915093;381;Porto Alegre;Mariana Gomes;Smartphone Samsung Galaxy;Regina Wylie;feminino;cartão de crédito
2025-09-14 23:48:54.947618;382;Florianópolis;Tiago Lima;Notebook Dell Inspiron;Deborah Browne;feminino;dinheiro
2025-09-14 23:58:48.937687;383;São Paulo;Lucas Pereira;Fone de Ouvido Sony;Brenda Sauredo;feminino;boleto
2025-09-15 17:12:51.061888;384;Rio de Janeiro;Juliana Almeida;Smartphone Samsung Galaxy;Cherie Irwin;feminino;pix
2025-09-15 18:15:50.285529;385;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Janie Sanchez;feminino;pix
2025-09-15 20:42:53.025598;386;Rio de Janeiro;Pedro Souza;Fone de Ouvido Sony;Lester Marra;masculino;dinheiro
2025-09-15 20:51:55.032166;387;Florianópolis;Gabriela Santos;Tablet Apple Ipad;Dortha Grant;feminino;boleto
2025-09-15 21:09:54.317002;388;Rio de Janeiro;Juliana Almeida;Notebook Dell Inspiron;Jack Godbold;masculino;boleto
2025-09-16 00:29:52.052513;389;Porto Alegre;Roberto Ferreira;Fone de Ouvido Sony;Kevin Thomas;masculino;cartão de crédito
2025-09-16 00:39:54.994348;390;Rio de Janeiro;Juliana Almeida;Smartwatch Garmin;Lynn Matinez;feminino;boleto
2025-09-16 15:04:47.880026;391;São Paulo;Lucas Pereira;Notebook Dell Inspiron;Michael Stephens;masculino;boleto
2025-09-16 16:06:51.642373;392;Rio de Janeiro;Pedro Souza;Tablet Apple Ipad;Cheryl Diaz;feminino;boleto
2025-09-16 16:09:51.578975;393;Porto Alegre;Mariana Gomes;Fone de Ouvido Sony;Jerry Paget;masculino;pix
2025-09-16 16:46:48.990574;394;Florianópolis;Tiago Lima;Smartphone Samsung Galaxy;Michael Mcdaniel;masculino;cartão de crédito
